,kaggle_features,kaggle_featurs_No
8381,go do,0.7943741401040809
8382,labour,0.7939159159399496
8383,you pathetic,0.7934864394276299
8384,idiot that,0.7931438070329448
8385,vacations,0.792969055820601
8386,xa0what the,0.7928702525665192
8387,nfact,0.7927203837778274
8388,coal,0.7922254915949667
8389,the political,0.7921966828755724
8390,are afraid,0.7920728340865206
8391,own family,0.7918622676351125
8392,would call,0.7918290400250789
8393,pretend,0.7916632879646217
8394,verlander,0.7909749159513212
8395,to create,0.7905586589534092
8396,perhaps you,0.7904388440748122
8397,sport,0.7902246460660831
8398,off like,0.7901281968720787
8399,agency,0.7900262004099917
8400,read that,0.7896880917603146
8401,brink,0.7894010415654471
8402,brink of,0.7894010415654471
8403,country with,0.7893809072287647
8404,is concerned,0.7893204249762427
8405,then it,0.7889861195324108
8406,opening,0.7882711761910681
8407,or maybe,0.788269243703314
8408,the perfect,0.7881735467729883
8409,to improve,0.7881581836026191
8410,deeper,0.7880576721449715
8411,nfor,0.787924544647518
8412,respectful,0.7877392221917678
8413,aamir,0.7874461543874811
8414,it very,0.7873185796800766
8415,tip,0.7872551394670096
8416,mainly,0.787212938688662
8417,racist is,0.7869662595942717
8418,in which,0.7868855250332564
8419,is totally,0.7867906822259421
8420,addition,0.7862442868802205
8421,addition to,0.7862442868802205
8422,and while,0.7861809482416082
8423,platform,0.7859734101771212
8424,and both,0.7857604804591363
8425,48,0.7856327582764047
8426,studying,0.7852989333774645
8427,ncould,0.785019895791308
8428,and by,0.7849046390119043
8429,you failed,0.7848941126928097
8430,flash,0.7846645075050086
8431,the racists,0.7846043177429599
8432,good ass,0.7844675634470808
8433,your ground,0.7844166066590675
8434,meanwhile,0.7843451495067688
8435,to meet,0.7843249837414865
8436,was he,0.7842883517627776
8437,because there,0.7839819014692269
8438,hard work,0.783388475695298
8439,xa0too,0.7832830015892916
8440,me with,0.7830303534501312
8441,polish,0.7819181938645761
8442,everyone has,0.7815563158524711
8443,dangerous,0.7813862712453751
8444,the laws,0.7810462900056712
8445,of games,0.7809833995587413
8446,excuses for,0.7808139363515014
8447,won you,0.780751376446968
8448,and believe,0.780607600204807
8449,substance,0.7804608504036039
8450,puerile,0.7799560321517711
8451,shit with,0.7798230113402866
8452,this as,0.7795727321523022
8453,bhai,0.7795415446862294
8454,demanding,0.7794202455197391
8455,the place,0.779243732642964
8456,were never,0.7789197282127087
8457,how all,0.7786315683228208
8458,shave,0.7786114788416367
8459,thousand,0.7784690663273582
8460,it nothing,0.7779466688298663
8461,to clean,0.777830419437107
8462,thinking that,0.7774765159503398
8463,crying about,0.777268111603214
8464,dish,0.7770418091462278
8465,but like,0.7766196555745906
8466,its own,0.7761193814763164
8467,spend your,0.7750908402961774
8468,no bearing,0.7750754219702009
8469,make mistakes,0.7750617165519011
8470,will happen,0.7750236893358926
8471,healthy,0.7742646503365117
8472,even you,0.7740899640691099
8473,or even,0.7739541522145998
8474,ta,0.7737995371077065
8475,outdated,0.7736619952753931
8476,retirement,0.7734490465624312
8477,facts straight,0.7731607138010339
8478,who knows,0.773050558876542
8479,it again,0.7729752962014296
8480,nj,0.7727940061875123
8481,pitchers,0.7725893198540699
8482,us he,0.772558341783185
8483,my family,0.7725402438637534
8484,something and,0.7722307732024798
8485,point that,0.7719058081041735
8486,some respect,0.7716129688795245
8487,do their,0.7714549173228497
8488,cj,0.7711814706610755
8489,isheep,0.7710607647236559
8490,doing that,0.7710036441819057
8491,didn even,0.7707745321769083
8492,foundation,0.7700030516029676
8493,10 years,0.7698605731814048
8494,no that,0.7698380980472076
8495,are from,0.7697977333098283
8496,else you,0.7691034021885417
8497,well that,0.7689661435890035
8498,xa0like,0.7689432748517162
8499,sex with,0.7687905426512324
8500,deluded,0.768788261311926
8501,rb,0.7686899685262065
8502,my head,0.768677918093438
8503,user names,0.7674881630148678
8504,wawa,0.7674380405071398
8505,tries,0.7670723205254091
8506,tries to,0.7670723205254091
8507,stirring,0.7668257408946694
8508,cake,0.7666993870586996
8509,days are,0.766525966820905
8510,lunacy,0.765916841853873
8511,forth,0.7658594291877618
8512,championship,0.7658471154877026
8513,defended,0.7658393791819713
8514,doubts,0.7657865448258451
8515,that kind,0.7657614256073498
8516,go through,0.765596576736917
8517,most part,0.7655397174512939
8518,dont give,0.7651201995647441
8519,girl and,0.7651111373272286
8520,libero,0.7650587006533569
8521,blogging,0.7650423889371811
8522,less than,0.7650250885287004
8523,have fucking,0.7646528792076734
8524,agencies,0.7645430590133437
8525,and another,0.7642798797138031
8526,are for,0.7639845627794611
8527,pretty much,0.763922815755956
8528,helped,0.7637625578549933
8529,if all,0.7629496324372949
8530,people need,0.7629256843970624
8531,and made,0.7628597117679948
8532,u2026 u2026,0.7627164818993688
8533,now has,0.7626290247975758
8534,shitting,0.762579252168816
8535,nations,0.7623551865375569
8536,of young,0.7622378823850784
8537,truly believe,0.7617440830301228
8538,accuse,0.7616999704395938
8539,wiki,0.761526871558968
8540,care to,0.7612209327243364
8541,the history,0.7612082711025798
8542,hear about,0.7610556777057533
8543,years of,0.7606849358315141
8544,from office,0.7604714263155817
8545,much xa0,0.7604674075762092
8546,game and,0.760324680914474
8547,the ride,0.7602952818348663
8548,how that,0.7602633027396455
8549,not being,0.760217312852372
8550,politicians and,0.7598662286945359
8551,one for,0.759591867348432
8552,that wasn,0.7591882996634144
8553,up just,0.759089238787112
8554,and also,0.758949378159526
8555,rank,0.7588697207193176
8556,nand yes,0.7585281581745416
8557,emily,0.758284927692253
8558,forget the,0.758043219335794
8559,evidence that,0.7578883741428175
8560,none less,0.7577695973023817
8561,the planet,0.7570908649152795
8562,to troll,0.7569890195891209
8563,bands,0.756986992526662
8564,back with,0.7567937159702434
8565,being dick,0.7565954866761255
8566,popped,0.7565252906602138
8567,shit when,0.7564614542965036
8568,arthur,0.7563575634407185
8569,shocked,0.7563575634407185
8570,9035,0.7563575634407185
8571,like arthur,0.7563575634407185
8572,arthur replied,0.7563575634407185
8573,replied am,0.7563575634407185
8574,am shocked,0.7563575634407185
8575,shocked that,0.7563575634407185
8576,that student,0.7563575634407185
8577,student able,0.7563575634407185
8578,to earn,0.7563575634407185
8579,earn 9035,0.7563575634407185
8580,9035 in,0.7563575634407185
8581,weeks on,0.7563575634407185
8582,this web,0.7563575634407185
8583,web link,0.7563575634407185
8584,more important,0.7559887061898363
8585,database,0.7557699775877617
8586,bury,0.7556721172005486
8587,said was,0.7556118655261175
8588,at best,0.75516228768171
8589,drones,0.7551484608279245
8590,comments and,0.7551133802511575
8591,the air,0.7548858653081624
8592,as can,0.7543873926216736
8593,learn that,0.7542501159710857
8594,there for,0.7540755384055583
8595,skull,0.7540222887504433
8596,found that,0.7539084038221082
8597,hillary,0.7537025507687758
8598,and trying,0.7535138731572535
8599,truely,0.7534171519910815
8600,xa0 nhow,0.7532128059366243
8601,printing,0.7529727330587324
8602,obamas,0.752846819111601
8603,get them,0.7527642071313871
8604,continued,0.7526799072318706
8605,him we,0.7526788366488106
8606,it weren,0.7524351675414083
8607,weren for,0.7524351675414083
8608,funny because,0.7524044433064474
8609,martin,0.7523670160843505
8610,still has,0.7523496959359637
8611,in response,0.7518485543609513
8612,his last,0.7513218990635588
8613,chi,0.7510905122265701
8614,to figure,0.7503321396104526
8615,of which,0.7502940607192919
8616,witch,0.7501288646186902
8617,mohammed,0.7500800746144849
8618,he really,0.7499273885541278
8619,the highest,0.7491492411212389
8620,come across,0.7489341612625051
8621,perverted,0.7489015788489335
8622,already know,0.7487163458654009
8623,occupy,0.7485922825975599
8624,tin,0.748320242211756
8625,just about,0.7481230867170519
8626,paster,0.7480112188210031
8627,gdp,0.7477148090196566
8628,knee,0.747454686182813
8629,go off,0.7474286494100995
8630,on water,0.747337968342713
8631,anyone with,0.7471180351073022
8632,all his,0.7468310980065571
8633,notion,0.746546572067229
8634,notion that,0.746546572067229
8635,45,0.7465042860009864
8636,actually have,0.7461598152720843
8637,the pathetic,0.7461136826241787
8638,as big,0.7459312268592475
8639,get paid,0.7456252948114437
8640,naming,0.7450800828636206
8641,secretary,0.7449437127547994
8642,injury,0.7446257947351205
8643,solid,0.744090989279137
8644,wouldn know,0.7439329100604637
8645,some other,0.7436209238454677
8646,three years,0.7434036879938494
8647,xa0 obama,0.7433550597139608
8648,on about,0.7433182895587046
8649,males,0.7429476608701385
8650,great job,0.7425948591352575
8651,head in,0.7424707160114643
8652,can read,0.7420530038685802
8653,don do,0.7417828555175683
8654,teabagger,0.7415819547108762
8655,randomly,0.7408104039900932
8656,laid,0.7406946540519357
8657,that means,0.7406569869431076
8658,up by,0.74060418607944
8659,08,0.740569696315492
8660,an album,0.7405412665193511
8661,quiet,0.7405370375717262
8662,have zero,0.739905438081702
8663,has had,0.7396688976235714
8664,ideology,0.7396601614242567
8665,nothing from,0.7393522238707764
8666,doubt he,0.7391053450970042
8667,out because,0.7390503972857403
8668,simply because,0.738507056118438
8669,thinking of,0.7383022871264869
8670,new york,0.7378817765272787
8671,anything that,0.7376096963151978
8672,me who,0.7375374177759839
8673,be any,0.7375081325493286
8674,next week,0.7374161704280822
8675,until then,0.737361037861932
8676,to throw,0.7372595575188147
8677,profit,0.7361449420163493
8678,other countries,0.7361225953092192
8679,this in,0.7359105143650375
8680,on with,0.7357247350772325
8681,revealed,0.7356930264000596
8682,is white,0.735631125882584
8683,nationality,0.7355526891945142
8684,to build,0.7354572718580908
8685,responsibility,0.7348356058295493
8686,cameras,0.7341397499341414
8687,gossip,0.7341207573963457
8688,text,0.7337182833406248
8689,partner,0.7330131748951073
8690,country that,0.7329799864518278
8691,quick to,0.7329299057034347
8692,favour,0.7325064298730014
8693,ll give,0.7324338805779765
8694,mission,0.732408068215582
8695,ve just,0.7320986821831127
8696,so easy,0.7316627817152348
8697,at them,0.7314160740960021
8698,had been,0.7313705393213328
8699,represent,0.7313387432629516
8700,something with,0.731251991859256
8701,removed,0.7311655128538279
8702,clearly not,0.7306099903515358
8703,delivered,0.7305031477506179
8704,the ability,0.7303608719859609
8705,pick the,0.7300339457471583
8706,anyone can,0.7300276078985846
8707,mother fuckers,0.7299628119811645
8708,individuals,0.7298972541926947
8709,this xa0,0.7292411447221359
8710,or at,0.7291769033603175
8711,all kinds,0.7291011780610088
8712,side of,0.7288818478613383
8713,and shoot,0.7288078433829736
8714,precious,0.7284158790313252
8715,trayvon,0.7282143995941459
8716,junk,0.7281212886866718
8717,cant get,0.7276920349214484
8718,obongo,0.7267909268358776
8719,cant trust,0.7267909268358776
8720,just troll,0.7265004608623206
8721,xa0 how,0.726273270366868
8722,my comments,0.7260461743423453
8723,as proof,0.7259243495812492
8724,away the,0.7255946732392323
8725,can also,0.7254902218946331
8726,again xa0,0.7254507701143842
8727,except for,0.7253805334851009
8728,am in,0.724999269331864
8729,the population,0.7247556970768223
8730,to ever,0.7240261491831527
8731,it time,0.7236225630634094
8732,is best,0.7228739104835494
8733,that matter,0.7218306800863421
8734,has your,0.7217751682480298
8735,kadri,0.7217389672052337
8736,food stamps,0.721725493382662
8737,matter of,0.721637597803255
8738,criticize,0.7214284899753229
8739,tr,0.7214168005954484
8740,disrespect,0.7213082041666738
8741,from me,0.7212239250016412
8742,in those,0.7211105367976604
8743,don realize,0.7210167411106644
8744,comfortable,0.7209827715256976
8745,to and,0.7206137796226232
8746,read and,0.7204023001904944
8747,nbesides,0.7203747783625326
8748,father and,0.720367158287925
8749,to obama,0.7203110597914507
8750,no choice,0.720070449207225
8751,you man,0.7199958580931005
8752,like us,0.7199937837773772
8753,2000,0.7199052733080429
8754,are able,0.7198455837853894
8755,drugs are,0.7197420173213103
8756,much and,0.719064919558444
8757,nmitt,0.7190511297016149
8758,submit,0.7188973703963144
8759,melt,0.718859542945315
8760,fa,0.7187757204665541
8761,any kind,0.7185883108878528
8762,intended,0.7181794729891471
8763,life or,0.718178953766617
8764,load of,0.7180831499811959
8765,like how,0.7180670284122005
8766,nc,0.7178884181613205
8767,not need,0.7178086634532443
8768,be true,0.7174449911713581
8769,saudi,0.7174360820785082
8770,that ain,0.7173840728728048
8771,this series,0.7173450160639764
8772,two different,0.7171051021806631
8773,will say,0.7168143025721283
8774,impaired,0.7167810035434146
8775,ever to,0.7165891442972552
8776,probably do,0.7162908478735649
8777,the table,0.7162316375864752
8778,feels like,0.7161369801078142
8779,hurting,0.7159865735563626
8780,means that,0.7156963635249373
8781,actress,0.7154005460479342
8782,ra,0.7151335658149545
8783,ending,0.7151034492991828
8784,tricks,0.7149262270941108
8785,my sister,0.714812648779663
8786,pas,0.7145458040611155
8787,theo,0.7145375479238556
8788,microsoft,0.7141337845538319
8789,the nfl,0.7141294760792756
8790,was it,0.7138367179790728
8791,liars,0.7137372553684349
8792,to pass,0.7135758885901506
8793,in when,0.7132838670706315
8794,women as,0.7130851768142296
8795,avoid,0.7130550625678537
8796,globe,0.7125664392185882
8797,answering,0.7125653377899035
8798,going out,0.712380353243836
8799,punishment,0.7123617502561095
8800,you it,0.7119536215110001
8801,obama was,0.7119279669554616
8802,xf6r,0.7118510476963826
8803,she knows,0.711817452164754
8804,whining about,0.7118096826517162
8805,nhe is,0.7117742674197773
8806,rainbows,0.711747619577326
8807,blamed,0.7114421762504307
8808,episode of,0.7111833322181926
8809,po,0.7109929927056663
8810,is definitely,0.7109257591358226
8811,are that,0.710405734809553
8812,dumbest,0.7103961513951536
8813,know any,0.7102681425036981
8814,result of,0.7100989143049666
8815,sense that,0.7099312585441893
8816,chat,0.7097959994723257
8817,big mouth,0.7095295990045014
8818,but there,0.7095292435771908
8819,heard that,0.7095262628332846
8820,have made,0.7094033026917299
8821,some fans,0.7089724941853877
8822,xa0 well,0.7082578110697557
8823,frankly,0.7081401066368395
8824,face you,0.7079497975226486
8825,nie,0.707897205323839
8826,the act,0.7078602836164478
8827,here at,0.7077599305689428
8828,ge,0.7071070387578693
8829,so on,0.7070206102287413
8830,than their,0.7069189552674037
8831,name xa0,0.7066430634459642
8832,sincerely,0.7059167904529968
8833,place in,0.7059107550224868
8834,but as,0.7057038195053514
8835,in real,0.7056876230112249
8836,at time,0.7056448089215164
8837,things in,0.705501211151355
8838,monitor,0.7054989310759869
8839,noticed,0.7054202150980473
8840,she not,0.7050805159983563
8841,now do,0.7049727325822859
8842,definition of,0.7047202200813116
8843,xf4ng,0.7045087873035951
8844,it still,0.7041280138456762
8845,trigger,0.7034096450078144
8846,the trigger,0.7034096450078144
